,Category,Word,FirstLetter,Word.1,Freq
22168,Stadt,Schernfeld,S,Schernfeld,2.0
22169,Stadt,Scheuerfeld,S,Scheuerfeld,3.0
22170,Stadt,Scheuern,S,Scheuern,8.0
22171,Stadt,Scheuring,S,Scheuring,5.0
22172,Stadt,Scheyern,S,Scheyern,3.0
22173,Stadt,Scheßlitz,S,Scheßlitz,4.0
22174,Stadt,Schieder-Schwalenberg,S,Schieder-Schwalenberg,7.0
22175,Stadt,Schiefergebirge,S,Schiefergebirge,16.0
22176,Stadt,Schieren,S,Schieren,3.0
22177,Stadt,Schierling,S,Schierling,13.0
22178,Stadt,Schiffdorf,S,Schiffdorf,4.0
22179,Stadt,Schifferstadt,S,Schifferstadt,22.0
22180,Stadt,Schiffweiler,S,Schiffweiler,9.0
22181,Stadt,Schilda,S,Schilda,2.0
22182,Stadt,Schillingen,S,Schillingen,4.0
22183,Stadt,Schillingsfürst,S,Schillingsfürst,4.0
22184,Stadt,Schiltach,S,Schiltach,21.0
22185,Stadt,Schimberg,S,Schimberg,2.0
22186,Stadt,Schinkel,S,Schinkel,52.0
22187,Stadt,Schiphorst,S,Schiphorst,2.0
22188,Stadt,Schipkau,S,Schipkau,3.0
22189,Stadt,Schirgiswalde-Kirschau,S,Schirgiswalde-Kirschau,7.0
22190,Stadt,Schirmitz,S,Schirmitz,3.0
22191,Stadt,Schirnding,S,Schirnding,10.0
22192,Stadt,Schkeuditz,S,Schkeuditz,34.0
22193,Stadt,Schkopau,S,Schkopau,9.0
22194,Stadt,Schkölen,S,Schkölen,4.0
22195,Stadt,Schlagsdorf,S,Schlagsdorf,9.0
22196,Stadt,Schlaitdorf,S,Schlaitdorf,4.0
22197,Stadt,Schlangen,S,Schlangen,286.0
22198,Stadt,Schlangenbad,S,Schlangenbad,6.0
22199,Stadt,Schlat,S,Schlat,2.0
22200,Stadt,Schlaubetal,S,Schlaubetal,7.0
22201,Stadt,Schlehdorf,S,Schlehdorf,6.0
22202,Stadt,Schleich,S,Schleich,41.0
22203,Stadt,Schleid,S,Schleid,3.0
22204,Stadt,Schleiden,S,Schleiden,36.0
22205,Stadt,Schleife,S,Schleife,203.0
22206,Stadt,Schleifreisen,S,Schleifreisen,1.0
22207,Stadt,Schleiz,S,Schleiz,47.0
22208,Stadt,Schlemmin,S,Schlemmin,3.0
22209,Stadt,Schlepzig,S,Schlepzig,5.0
22210,Stadt,Schleswig,S,Schleswig,178.0
22211,Stadt,Schlettau,S,Schlettau,10.0
22212,Stadt,Schleusingen,S,Schleusingen,21.0
22213,Stadt,Schlichting,S,Schlichting,10.0
22214,Stadt,Schlieben,S,Schlieben,15.0
22215,Stadt,Schliengen,S,Schliengen,14.0
22216,Stadt,Schlier,S,Schlier,6.0
22217,Stadt,Schlierbach,S,Schlierbach,18.0
22218,Stadt,Schlierschied,S,Schlierschied,1.0
22219,Stadt,Schliersee,S,Schliersee,40.0
22220,Stadt,Schlitz,S,Schlitz,72.0
22221,Stadt,Schloß Holte-Stukenbrock,S,Schloß Holte-Stukenbrock,24.0
22222,Stadt,Schloßböckelheim,S,Schloßböckelheim,1.0
22223,Stadt,Schloßvippach,S,Schloßvippach,1.0
22224,Stadt,Schluchsee,S,Schluchsee,20.0
22225,Stadt,Schlüchtern,S,Schlüchtern,25.0
22226,Stadt,Schlüsselfeld,S,Schlüsselfeld,9.0
22227,Stadt,Schmalenberg,S,Schmalenberg,10.0
22228,Stadt,Schmalkalden,S,Schmalkalden,48.0
22229,Stadt,Schmallenberg,S,Schmallenberg,44.0
22230,Stadt,Schmatzin,S,Schmatzin,1.0
22231,Stadt,Schmelz,S,Schmelz,42.0
22232,Stadt,Schmidgaden,S,Schmidgaden,6.0
22233,Stadt,Schmidmühlen,S,Schmidmühlen,6.0
22234,Stadt,Schmiedehausen,S,Schmiedehausen,1.0
22235,Stadt,Schmitt,S,Schmitt,348.0
22236,Stadt,Schmitten im Taunus,S,Schmitten im Taunus,1.0
22237,Stadt,Schmittweiler,S,Schmittweiler,2.0
22238,Stadt,Schmißberg,S,Schmißberg,3.0
22239,Stadt,Schmorda,S,Schmorda,1.0
22240,Stadt,Schmölln,S,Schmölln,62.0
22241,Stadt,Schmölln-Putzkau,S,Schmölln-Putzkau,3.0
22242,Stadt,Schnabelwaid,S,Schnabelwaid,3.0
22243,Stadt,Schnackenburg,S,Schnackenburg,4.0
22244,Stadt,Schnaittach,S,Schnaittach,8.0
22245,Stadt,Schnaittenbach,S,Schnaittenbach,2.0
22246,Stadt,Schneckenlohe,S,Schneckenlohe,4.0
22247,Stadt,Schneeberg,S,Schneeberg,96.0
22248,Stadt,Schnega,S,Schnega,5.0
22249,Stadt,Schneizlreuth,S,Schneizlreuth,1.0
22250,Stadt,Schnelldorf,S,Schnelldorf,6.0
22251,Stadt,Schneverdingen,S,Schneverdingen,47.0
22252,Stadt,Schnorbach,S,Schnorbach,7.0
22253,Stadt,Schnürpflingen,S,Schnürpflingen,1.0
22254,Stadt,Schoden,S,Schoden,2.0
22255,Stadt,Scholen,S,Scholen,2.0
22256,Stadt,Schollbrunn,S,Schollbrunn,5.0
22257,Stadt,Schollene,S,Schollene,3.0
22258,Stadt,Schonach im Schwarzwald,S,Schonach im Schwarzwald,1.0
22259,Stadt,Schondorf am Ammersee,S,Schondorf am Ammersee,1.0
22260,Stadt,Schongau,S,Schongau,106.0
22261,Stadt,Schonungen,S,Schonungen,4.0
22262,Stadt,Schopfheim,S,Schopfheim,63.0
22263,Stadt,Schopfloch,S,Schopfloch,10.0
22264,Stadt,Schopp,S,Schopp,21.0
22265,Stadt,Schorfheide,S,Schorfheide,22.0
22266,Stadt,Schorndorf,S,Schorndorf,53.0
22267,Stadt,Schornsheim,S,Schornsheim,1.0
22268,Stadt,Schorssow,S,Schorssow,3.0
22269,Stadt,Schortens,S,Schortens,5.0
22270,Stadt,Schotten,S,Schotten,178.0
22271,Stadt,Schozach-Bottwartal,S,Schozach-Bottwartal,2.0
22272,Stadt,Schraden,S,Schraden,8.0
22273,Stadt,Schradenland,S,Schradenland,1.0
22274,Stadt,Schramberg,S,Schramberg,30.0
22275,Stadt,Schraplau,S,Schraplau,3.0
22276,Stadt,Schrecksbach,S,Schrecksbach,7.0
22277,Stadt,Schrevenborn,S,Schrevenborn,1.0
22278,Stadt,Schriesheim,S,Schriesheim,24.0
22279,Stadt,Schrobenhausen,S,Schrobenhausen,26.0
22280,Stadt,Schrozberg,S,Schrozberg,12.0
22281,Stadt,Schuby,S,Schuby,3.0
22282,Stadt,Schuld,S,Schuld,1115.0
22283,Stadt,Schulzendorf,S,Schulzendorf,6.0
22284,Stadt,Schuttertal,S,Schuttertal,3.0
22285,Stadt,Schutterwald,S,Schutterwald,34.0
22286,Stadt,Schutz,S,Schutz,7199.0
22287,Stadt,Schutzbach,S,Schutzbach,2.0
22288,Stadt,Schwaan,S,Schwaan,13.0
22289,Stadt,Schwabach,S,Schwabach,68.0
22290,Stadt,Schwabbruck,S,Schwabbruck,1.0
22291,Stadt,Schwaben,S,Schwaben,487.0
22292,Stadt,Schwabhausen,S,Schwabhausen,7.0
22293,Stadt,Schwabmünchen,S,Schwabmünchen,19.0
22294,Stadt,Schwabsoien,S,Schwabsoien,5.0
22295,Stadt,Schwabstedt,S,Schwabstedt,2.0
22296,Stadt,Schwaförden,S,Schwaförden,4.0
22297,Stadt,Schwaigen,S,Schwaigen,1.0
22298,Stadt,Schwaigern,S,Schwaigern,8.0
22299,Stadt,Schwaikheim,S,Schwaikheim,9.0
22300,Stadt,Schwalbach,S,Schwalbach,50.0
22301,Stadt,Schwalbach am Taunus,S,Schwalbach am Taunus,4.0
22302,Stadt,Schwall,S,Schwall,13.0
22303,Stadt,Schwallungen,S,Schwallungen,1.0
22304,Stadt,Schwalmstadt,S,Schwalmstadt,39.0
22305,Stadt,Schwalmtal,S,Schwalmtal,15.0
22306,Stadt,Schwanau,S,Schwanau,4.0
22307,Stadt,Schwandorf,S,Schwandorf,108.0
22308,Stadt,Schwanebeck,S,Schwanebeck,5.0
22309,Stadt,Schwanewede,S,Schwanewede,7.0
22310,Stadt,Schwanfeld,S,Schwanfeld,2.0
22311,Stadt,Schwangau,S,Schwangau,19.0
22312,Stadt,Schwanheide,S,Schwanheide,1.0
22313,Stadt,Schwanheim,S,Schwanheim,13.0
22314,Stadt,Schwarme,S,Schwarme,3.0
22315,Stadt,Schwarmstedt,S,Schwarmstedt,16.0
22316,Stadt,Schwartbuck,S,Schwartbuck,1.0
22317,Stadt,Schwarz,S,Schwarz,1252.0
22318,Stadt,Schwarza,S,Schwarza,17.0
22319,Stadt,Schwarzach,S,Schwarzach,69.0
22320,Stadt,Schwarzatal,S,Schwarzatal,14.0
22321,Stadt,Schwarzbach,S,Schwarzbach,24.0
22322,Stadt,Schwarzburg,S,Schwarzburg,14.0
22323,Stadt,Schwarzen,S,Schwarzen,538.0
22324,Stadt,Schwarzenbach,S,Schwarzenbach,37.0
22325,Stadt,Schwarzenbach a.Wald,S,Schwarzenbach a.Wald,3.0
22326,Stadt,Schwarzenbach a.d.Saale,S,Schwarzenbach a.d.Saale,1.0
22327,Stadt,Schwarzenbek,S,Schwarzenbek,17.0
22328,Stadt,Schwarzenborn,S,Schwarzenborn,6.0
22329,Stadt,Schwarzenbruck,S,Schwarzenbruck,10.0
22330,Stadt,Schwarzenfeld,S,Schwarzenfeld,10.0
22331,Stadt,Schwarzerden,S,Schwarzerden,5.0
22332,Stadt,Schwarzheide,S,Schwarzheide,5.0
22333,Stadt,Schwarzhofen,S,Schwarzhofen,4.0
22334,Stadt,Schwebheim,S,Schwebheim,3.0
22335,Stadt,Schwedeneck,S,Schwedeneck,2.0
22336,Stadt,Schwedt/Oder,S,Schwedt/Oder,6.0
22337,Stadt,Schwegenheim,S,Schwegenheim,4.0
22338,Stadt,Schweich,S,Schweich,56.0
22339,Stadt,Schweigen-Rechtenbach,S,Schweigen-Rechtenbach,1.0
22340,Stadt,Schweighausen,S,Schweighausen,5.0
22341,Stadt,Schweindorf,S,Schweindorf,1.0
22342,Stadt,Schweinfurt,S,Schweinfurt,226.0
22343,Stadt,Schwelm,S,Schwelm,74.0
22344,Stadt,Schwendi,S,Schwendi,5.0
22345,Stadt,Schwenningen,S,Schwenningen,68.0
22346,Stadt,Schwentinental,S,Schwentinental,29.0
22347,Stadt,Schwepnitz,S,Schwepnitz,1.0
22348,Stadt,Schwerbach,S,Schwerbach,2.0
22349,Stadt,Schwerin,S,Schwerin,553.0
22350,Stadt,Schweringen,S,Schweringen,6.0
22351,Stadt,Schwerinsdorf,S,Schwerinsdorf,2.0
22352,Stadt,Schwerte,S,Schwerte,66.0
22353,Stadt,Schwesing,S,Schwesing,1.0
22354,Stadt,Schwetzingen,S,Schwetzingen,72.0
22355,Stadt,Schwieberdingen,S,Schwieberdingen,11.0
22356,Stadt,Schwielochsee,S,Schwielochsee,5.0
22357,Stadt,Schwielowsee,S,Schwielowsee,13.0
22358,Stadt,Schwienau,S,Schwienau,1.0
22359,Stadt,Schwifting,S,Schwifting,2.0
22360,Stadt,Schwindegg,S,Schwindegg,2.0
22361,Stadt,Schwirzheim,S,Schwirzheim,2.0
22362,Stadt,Schwäbisch Gmünd,S,Schwäbisch Gmünd,244.0
22363,Stadt,Schwäbisch Hall,S,Schwäbisch Hall,149.0
22364,Stadt,Schwäbischer Wald,S,Schwäbischer Wald,1.0
22365,Stadt,Schwörstadt,S,Schwörstadt,9.0
22366,Stadt,Schwülper,S,Schwülper,9.0
22367,Stadt,Schäftlarn,S,Schäftlarn,16.0
22368,Stadt,Schöffengrund,S,Schöffengrund,1.0
22369,Stadt,Schöllkrippen,S,Schöllkrippen,6.0
22370,Stadt,Schöllnach,S,Schöllnach,2.0
22371,Stadt,Schömberg,S,Schömberg,17.0
22372,Stadt,Schönaich,S,Schönaich,13.0
22373,Stadt,Schönau,S,Schönau,103.0
22374,Stadt,Schönau im Schwarzwald,S,Schönau im Schwarzwald,1.0
22375,Stadt,Schönbach,S,Schönbach,16.0
22376,Stadt,Schönbeck,S,Schönbeck,6.0
22377,Stadt,Schönberg,S,Schönberg,130.0
22378,Stadt,Schönborn,S,Schönborn,68.0
22379,Stadt,Schönbrunn,S,Schönbrunn,82.0
22380,Stadt,Schönburg,S,Schönburg,18.0
22381,Stadt,Schöndorf,S,Schöndorf,6.0
22382,Stadt,Schöneberg,S,Schöneberg,103.0
22383,Stadt,Schöneck,S,Schöneck,30.0
22384,Stadt,Schönecken,S,Schönecken,4.0
22385,Stadt,Schönefeld,S,Schönefeld,78.0
22386,Stadt,Schöneiche bei Berlin,S,Schöneiche bei Berlin,3.0
22387,Stadt,Schönenberg,S,Schönenberg,11.0
22388,Stadt,Schönenberg-Kübelberg,S,Schönenberg-Kübelberg,3.0
22389,Stadt,Schönermark,S,Schönermark,11.0
22390,Stadt,Schönewalde,S,Schönewalde,3.0
22391,Stadt,Schönfeld,S,Schönfeld,59.0
22392,Stadt,Schöngeising,S,Schöngeising,7.0
22393,Stadt,Schönhagen,S,Schönhagen,8.0
22394,Stadt,Schönhausen,S,Schönhausen,16.0
22395,Stadt,Schönheide,S,Schönheide,18.0
22396,Stadt,Schöningen,S,Schöningen,49.0
22397,Stadt,Schönkirchen,S,Schönkirchen,9.0
22398,Stadt,Schönsee,S,Schönsee,6.0
22399,Stadt,Schönstedt,S,Schönstedt,1.0
22400,Stadt,Schöntal,S,Schöntal,6.0
22401,Stadt,Schönthal,S,Schönthal,7.0
22402,Stadt,Schönwald,S,Schönwald,27.0
22403,Stadt,Schönwald im Schwarzwald,S,Schönwald im Schwarzwald,1.0
22404,Stadt,Schönwalde,S,Schönwalde,13.0
22405,Stadt,Schönwalde-Glien,S,Schönwalde-Glien,7.0
22406,Stadt,Schöppenstedt,S,Schöppenstedt,10.0
22407,Stadt,Schöppingen,S,Schöppingen,14.0
22408,Stadt,Schöps,S,Schöps,25.0
22409,Stadt,Schüller,S,Schüller,68.0
22410,Stadt,Schülp,S,Schülp,2.0
22411,Stadt,Schürdt,S,Schürdt,1.0
22412,Stadt,Schüttorf,S,Schüttorf,28.0
22413,Stadt,Sebnitz,S,Sebnitz,58.0
22414,Stadt,Seck,S,Seck,13.0
22415,Stadt,Seckach,S,Seckach,6.0
22416,Stadt,Seddiner See,S,Seddiner See,5.0
22417,Stadt,Seddiner See,S,Seddiner See,6.0
22418,Stadt,Seebach,S,Seebach,29.0
22419,Stadt,Seeblick,S,Seeblick,23.0
22420,Stadt,Seeburg,S,Seeburg,23.0
22421,Stadt,Seedorf,S,Seedorf,20.0
22422,Stadt,Seefeld,S,Seefeld,68.0
22423,Stadt,Seeg,S,Seeg,5.0
22424,Stadt,Seeheim-Jugenheim,S,Seeheim-Jugenheim,4.0
22425,Stadt,Seehof,S,Seehof,15.0
22426,Stadt,Seekirch,S,Seekirch,2.0
22427,Stadt,Seeland,S,Seeland,19.0
22428,Stadt,Seelbach,S,Seelbach,27.0
22429,Stadt,Seelen,S,Seelen,222.0
22430,Stadt,Seelingstädt,S,Seelingstädt,8.0
22431,Stadt,Seelitz,S,Seelitz,8.0
22432,Stadt,Seelow,S,Seelow,11.0
22433,Stadt,Seelze,S,Seelze,21.0
22434,Stadt,Seenplatte,S,Seenplatte,99.0
22435,Stadt,Seeon-Seebruck,S,Seeon-Seebruck,1.0
22436,Stadt,Seesbach,S,Seesbach,2.0
22437,Stadt,Seesen,S,Seesen,11.0
22438,Stadt,Seeshaupt,S,Seeshaupt,7.0
22439,Stadt,Seester,S,Seester,3.0
22440,Stadt,Seestermühe,S,Seestermühe,3.0
22441,Stadt,Seeth,S,Seeth,1.0
22442,Stadt,Seevetal,S,Seevetal,17.0
22443,Stadt,Seewald,S,Seewald,16.0
22444,Stadt,Seffern,S,Seffern,2.0
22445,Stadt,Sefferweich,S,Sefferweich,1.0
22446,Stadt,Segnitz,S,Segnitz,2.0
22447,Stadt,Sehestedt,S,Sehestedt,5.0
22448,Stadt,Sehlde,S,Sehlde,1.0
22449,Stadt,Sehlem,S,Sehlem,3.0
22450,Stadt,Sehmatal,S,Sehmatal,2.0
22451,Stadt,Sehnde,S,Sehnde,10.0
22452,Stadt,Seifen,S,Seifen,61.0
22453,Stadt,Seifhennersdorf,S,Seifhennersdorf,17.0
22454,Stadt,Seinsfeld,S,Seinsfeld,2.0
22455,Stadt,Seinsheim,S,Seinsheim,7.0
22456,Stadt,Seitingen-Oberflacht,S,Seitingen-Oberflacht,3.0
22457,Stadt,Selb,S,Selb,48.0
22458,Stadt,Selbitz,S,Selbitz,9.0
22459,Stadt,Selent,S,Selent,6.0
22460,Stadt,Selent/Schlesen,S,Selent/Schlesen,1.0
22461,Stadt,Selfkant,S,Selfkant,29.0
22462,Stadt,Seligenstadt,S,Seligenstadt,46.0
22463,Stadt,Selk,S,Selk,2.0
22464,Stadt,Sellin,S,Sellin,16.0
22465,Stadt,Selm,S,Selm,24.0
22466,Stadt,Selmsdorf,S,Selmsdorf,1.0
22467,Stadt,Selsingen,S,Selsingen,4.0
22468,Stadt,Sembach,S,Sembach,3.0
22469,Stadt,Semberg,S,Semberg,1.0
22470,Stadt,Semlow,S,Semlow,3.0
22471,Stadt,Senden,S,Senden,250.0
22472,Stadt,Sendenhorst,S,Sendenhorst,24.0
22473,Stadt,Senftenberg,S,Senftenberg,52.0
22474,Stadt,Sengenthal,S,Sengenthal,4.0
22475,Stadt,Senheim,S,Senheim,3.0
22476,Stadt,Sennfeld,S,Sennfeld,9.0
22477,Stadt,Sensweiler,S,Sensweiler,1.0
22478,Stadt,Serrig,S,Serrig,4.0
22479,Stadt,Sersheim,S,Sersheim,4.0
22480,Stadt,Sessenhausen,S,Sessenhausen,1.0
22481,Stadt,Seth,S,Seth,72.0
22482,Stadt,Setzingen,S,Setzingen,2.0
22483,Stadt,Seukendorf,S,Seukendorf,2.0
22484,Stadt,Seulingen,S,Seulingen,2.0
22485,Stadt,Sexau,S,Sexau,2.0
22486,Stadt,Seybothenreuth,S,Seybothenreuth,3.0
22487,Stadt,Seßlach,S,Seßlach,4.0
22488,Stadt,Sibbesse,S,Sibbesse,3.0
22489,Stadt,Sickerode,S,Sickerode,1.0
22490,Stadt,Sickte,S,Sickte,12.0
22491,Stadt,Siebeldingen,S,Siebeldingen,1.0
22492,Stadt,Siebenbäumen,S,Siebenbäumen,4.0
22493,Stadt,Siebeneichen,S,Siebeneichen,5.0
22494,Stadt,Siedenbollentin,S,Siedenbollentin,1.0
22495,Stadt,Siedenbrünzow,S,Siedenbrünzow,1.0
22496,Stadt,Siedenburg,S,Siedenburg,6.0
22497,Stadt,Siefersheim,S,Siefersheim,2.0
22498,Stadt,Siegbach,S,Siegbach,1.0
22499,Stadt,Siegburg,S,Siegburg,96.0
22500,Stadt,Siegelsbach,S,Siegelsbach,2.0
22501,Stadt,Siegen,S,Siegen,1049.0
22502,Stadt,Siegenburg,S,Siegenburg,2.0
22503,Stadt,Siegsdorf,S,Siegsdorf,7.0
22504,Stadt,Siehdichum,S,Siehdichum,4.0
22505,Stadt,Siek,S,Siek,5.0
22506,Stadt,Sielenbach,S,Sielenbach,2.0
22507,Stadt,Sien,S,Sien,2.0
22508,Stadt,Sierksdorf,S,Sierksdorf,2.0
22509,Stadt,Sierksrade,S,Sierksrade,2.0
22510,Stadt,Sierscheid,S,Sierscheid,1.0
22511,Stadt,Siershahn,S,Siershahn,2.0
22512,Stadt,Siesbach,S,Siesbach,1.0
22513,Stadt,Sietow,S,Sietow,1.0
22514,Stadt,Sievershütten,S,Sievershütten,1.0
22515,Stadt,Sieverstedt,S,Sieverstedt,1.0
22516,Stadt,Siggelkow,S,Siggelkow,6.0
22517,Stadt,Sigmaringen,S,Sigmaringen,123.0
22518,Stadt,Sigmaringendorf,S,Sigmaringendorf,5.0
22519,Stadt,Sigmarszell,S,Sigmarszell,1.0
22520,Stadt,Silz,S,Silz,8.0
22521,Stadt,Simbach,S,Simbach,11.0
22522,Stadt,Simmelsdorf,S,Simmelsdorf,3.0
22523,Stadt,Simmerath,S,Simmerath,20.0
22524,Stadt,Simmern,S,Simmern,17.0
22525,Stadt,Simmern-Rheinböllen,S,Simmern-Rheinböllen,2.0
22526,Stadt,Simmern/Hunsrück,S,Simmern/Hunsrück,1.0
22527,Stadt,Simmersfeld,S,Simmersfeld,3.0
22528,Stadt,Simmertal,S,Simmertal,2.0
22529,Stadt,Simonsberg,S,Simonsberg,1.0
22530,Stadt,Simonswald,S,Simonswald,4.0
22531,Stadt,Sindelfingen,S,Sindelfingen,89.0
22532,Stadt,Sindelsdorf,S,Sindelsdorf,8.0
22533,Stadt,Singhofen,S,Singhofen,2.0
22534,Stadt,Sinn,S,Sinn,2700.0
22535,Stadt,Sinntal,S,Sinntal,8.0
22536,Stadt,Sinsheim,S,Sinsheim,69.0
22537,Stadt,Sinspelt,S,Sinspelt,1.0
22538,Stadt,Sinzheim,S,Sinzheim,11.0
22539,Stadt,Sinzig,S,Sinzig,30.0
22540,Stadt,Sinzing,S,Sinzing,2.0
22541,Stadt,Sippersfeld,S,Sippersfeld,1.0
22542,Stadt,Sipplingen,S,Sipplingen,2.0
22543,Stadt,Sittensen,S,Sittensen,8.0
22544,Stadt,Sitters,S,Sitters,1.0
22545,Stadt,Sitzendorf,S,Sitzendorf,7.0
22546,Stadt,Soderstorf,S,Soderstorf,1.0
22547,Stadt,Soest,S,Soest,190.0
22548,Stadt,Sohren,S,Sohren,2.0
22549,Stadt,Solingen,S,Solingen,476.0
22550,Stadt,Sollstedt,S,Sollstedt,4.0
22551,Stadt,Solms,S,Solms,21.0
22552,Stadt,Solnhofen,S,Solnhofen,6.0
22553,Stadt,Soltau,S,Soltau,144.0
22554,Stadt,Sommerach,S,Sommerach,12.0
22555,Stadt,Sommerau,S,Sommerau,8.0
22556,Stadt,Sommerhausen,S,Sommerhausen,5.0
22557,Stadt,Sommerland,S,Sommerland,2.0
22558,Stadt,Sommerloch,S,Sommerloch,20.0
22559,Stadt,Sommersdorf,S,Sommersdorf,2.0
22560,Stadt,Sonderhofen,S,Sonderhofen,1.0
22561,Stadt,Sondershausen,S,Sondershausen,69.0
22562,Stadt,Sonneberg,S,Sonneberg,67.0
22563,Stadt,Sonneborn,S,Sonneborn,18.0
22564,Stadt,Sonnefeld,S,Sonnefeld,3.0
22565,Stadt,Sonnen,S,Sonnen,44.0
22566,Stadt,Sonnenberg,S,Sonnenberg,59.0
22567,Stadt,Sonnenstein,S,Sonnenstein,20.0
22568,Stadt,Sonnewalde,S,Sonnewalde,4.0
22569,Stadt,Sonsbeck,S,Sonsbeck,24.0
22570,Stadt,Sontheim,S,Sontheim,20.0
22571,Stadt,Sontheim an der Brenz,S,Sontheim an der Brenz,4.0
22572,Stadt,Sonthofen,S,Sonthofen,88.0
22573,Stadt,Sontra,S,Sontra,25.0
22574,Stadt,Soos,S,Soos,2.0
22575,Stadt,Sottrum,S,Sottrum,29.0
22576,Stadt,Soyen,S,Soyen,2.0
22577,Stadt,Spahnharrenstätte,S,Spahnharrenstätte,2.0
22578,Stadt,Spaichingen,S,Spaichingen,20.0
22579,Stadt,Spall,S,Spall,4.0
22580,Stadt,Spalt,S,Spalt,103.0
22581,Stadt,Spangdahlem,S,Spangdahlem,9.0
22582,Stadt,Spangenberg,S,Spangenberg,29.0
22583,Stadt,Spantekow,S,Spantekow,2.0
22584,Stadt,Spardorf,S,Spardorf,2.0
22585,Stadt,Sparneck,S,Sparneck,1.0
22586,Stadt,Spatzenhausen,S,Spatzenhausen,2.0
22587,Stadt,Spay,S,Spay,5.0
22588,Stadt,Speicher,S,Speicher,853.0
22589,Stadt,Speichersdorf,S,Speichersdorf,5.0
22590,Stadt,Speinshart,S,Speinshart,8.0
22591,Stadt,Spelle,S,Spelle,20.0
22592,Stadt,Spenge,S,Spenge,24.0
22593,Stadt,Spessart,S,Spessart,110.0
22594,Stadt,Speyer,S,Speyer,401.0
22595,Stadt,Spiegelau,S,Spiegelau,21.0
22596,Stadt,Spiegelberg,S,Spiegelberg,14.0
22597,Stadt,Spiekeroog,S,Spiekeroog,25.0
22598,Stadt,Spiesen-Elversberg,S,Spiesen-Elversberg,9.0
22599,Stadt,Spirkelbach,S,Spirkelbach,2.0
22600,Stadt,Sponheim,S,Sponheim,10.0
22601,Stadt,Sponholz,S,Sponholz,4.0
22602,Stadt,Spornitz,S,Spornitz,1.0
22603,Stadt,Spraitbach,S,Spraitbach,3.0
22604,Stadt,Sprakebüll,S,Sprakebüll,2.0
22605,Stadt,Sprakensehl,S,Sprakensehl,1.0
22606,Stadt,Spreenhagen,S,Spreenhagen,1.0
22607,Stadt,Spreetal,S,Spreetal,6.0
22608,Stadt,Spreewaldheide,S,Spreewaldheide,2.0
22609,Stadt,Spremberg,S,Spremberg,62.0
22610,Stadt,Sprendlingen,S,Sprendlingen,13.0
22611,Stadt,Sprendlingen-Gensingen,S,Sprendlingen-Gensingen,1.0
22612,Stadt,Springe,S,Springe,40.0
22613,Stadt,Sprockhövel,S,Sprockhövel,38.0
22614,Stadt,St. Bernhard,S,St. Bernhard,8.0
22615,Stadt,St. Bernhard,S,St. Bernhard,11.0
22616,Stadt,St. Blasien,S,St. Blasien,24.0
22617,Stadt,St. Blasien,S,St. Blasien,26.0
22618,Stadt,St. Egidien,S,St. Egidien,12.0
22619,Stadt,St. Gangloff,S,St. Gangloff,1.0
22620,Stadt,St. Georgen im Schwarzwald,S,St. Georgen im Schwarzwald,4.0
22621,Stadt,St. Ingbert,S,St. Ingbert,82.0
22622,Stadt,St. Johann,S,St. Johann,141.0
22623,Stadt,St. Leon-Rot,S,St. Leon-Rot,21.0
22624,Stadt,St. Leon-Rot,S,St. Leon-Rot,25.0
22625,Stadt,St. Märgen,S,St. Märgen,4.0
22626,Stadt,St. Märgen,S,St. Märgen,7.0
22627,Stadt,St. Peter,S,St. Peter,188.0
22628,Stadt,St. Wendel,S,St. Wendel,77.0
22629,Stadt,Stade,S,Stade,298.0
22630,Stadt,Stadecken-Elsheim,S,Stadecken-Elsheim,5.0
22631,Stadt,Stadelhofen,S,Stadelhofen,16.0
22632,Stadt,Stadland,S,Stadland,4.0
22633,Stadt,Stadlern,S,Stadlern,1.0
22634,Stadt,Stadt Wehlen,S,Stadt Wehlen,3.0
22635,Stadt,Stadtallendorf,S,Stadtallendorf,17.0
22636,Stadt,Stadtbergen,S,Stadtbergen,12.0
22637,Stadt,Stadthagen,S,Stadthagen,47.0
22638,Stadt,Stadtilm,S,Stadtilm,10.0
22639,Stadt,Stadtkyll,S,Stadtkyll,5.0
22640,Stadt,Stadtlauringen,S,Stadtlauringen,3.0
22641,Stadt,Stadtlohn,S,Stadtlohn,35.0
22642,Stadt,Stadtoldendorf,S,Stadtoldendorf,6.0
22643,Stadt,Stadtprozelten,S,Stadtprozelten,2.0
22644,Stadt,Stadtroda,S,Stadtroda,23.0
22645,Stadt,Stadtsteinach,S,Stadtsteinach,8.0
22646,Stadt,Stadum,S,Stadum,3.0
22647,Stadt,Stahlberg,S,Stahlberg,6.0
22648,Stadt,Stahlhofen,S,Stahlhofen,3.0
22649,Stadt,Stahnsdorf,S,Stahnsdorf,22.0
22650,Stadt,Staig,S,Staig,3.0
22651,Stadt,Stallwang,S,Stallwang,1.0
22652,Stadt,Stammbach,S,Stammbach,3.0
22653,Stadt,Stamsried,S,Stamsried,2.0
22654,Stadt,Stapel,S,Stapel,219.0
22655,Stadt,Stapelfeld,S,Stapelfeld,15.0
22656,Stadt,Stargarder Land,S,Stargarder Land,2.0
22657,Stadt,Starkenberg,S,Starkenberg,9.0
22658,Stadt,Starkenburg,S,Starkenburg,10.0
22659,Stadt,Starnberg,S,Starnberg,183.0
22660,Stadt,Starnberger See,S,Starnberger See,57.0
